Column diameter (m),Liquid height (m),Sparger hole diameter (m),Density of gas (kg/m3),Viscosity of gas (Pa.s),Density of liquid (kg/m3),Viscosity of liquid (Pa.s),Surface tension of liquid (N/m),Superficial gas velocity (m/s),Gas holdup
0.316,2.24,0.005,2.709954943,1.81E-05,898,0.00072,0.0288,0.099833145,0.339963907
0.3,0.4,0.0015,1.18,1.81E-05,997,0.00089,0.072,0.013835113,0.061347836
0.385,1.419907296,0.087,1.184,1.84E-05,1000,0.001,0.072,0.039487313,0.072960783
0.1,2,0.004925284,1.18,1.81E-05,1000,0.001,0.0728,0.054530133,0.136035414
0.162,1.696357024,0.00132,3.407704411,1.81E-05,1000,0.001,0.072,0.023478051,0.062792564
0.14,0.4,0.0005,1.182862015,1.81E-05,1013.151627,0.00097138,0.071528961,0.064764226,0.403205191
0.1,1.5,0.011,0.201961381,1.17E-05,998,0.00101,0.0728,0.123707237,0.143887365
0.2,7.23,0.001,1.12,1.81E-05,1003.936837,0.000985847,0.072707643,0.060433974,0.151849227
0.385,0.664782575,0.025,1.184,1.84E-05,1000,0.001,0.072,0.094952944,0.136641068
0.23,1.2,0.007,1.993261086,1.81E-05,684,0.00041,0.02,0.038203167,0.121139191
0.385,0.280598965,0.006867156,1.184,1.84E-05,1000,0.001,0.072,0.235354149,0.271159653
0.157058201,2.292428483,0.000641164,1.18,1.81E-05,998.5291007,0.001004413,0.071676402,0.185956321,0.31304846
0.187386791,2.473541838,0.001087107,1.18,1.81E-05,998.174214,0.001,0.072456447,0.249233775,0.293917451
0.385,0.360034476,0.001,1.183511941,1.84E-05,1000,0.000975597,0.071868224,0.006638454,0.064830264
0.385,1.641247521,0.002063148,1.184,1.84E-05,1000,0.001,0.072,0.292905919,0.289534592
0.1,1.3,0.003709645,5.76,1.81E-05,793,0.00124,0.0221,0.026630203,0.091740481
0.156,0.564175188,0.0004,18.62,1.81E-05,1068,0.0047,0.055,0.031660377,0.118453468
0.385,1.69162892,0.025,1.180355819,1.82E-05,1000,0.000817791,0.071016071,0.293872927,0.278404596
0.29119141,1.59523436,0.000678711,1.185,1.81E-05,997.880859,0.00107498,0.072,0.150788787,0.209971485
0.385,1.431062927,0.003,1.182467705,1.83E-05,1000,0.000958245,0.072,0.205891847,0.256583738
0.385,0.892198155,0.00127518,1.182201441,1.83E-05,1000,0.000910072,0.071514389,0.122252476,0.22752514
0.385,1.635301152,0.001231811,1.184,1.84E-05,1000,0.001,0.072,0.066007171,0.150461072
0.385,0.353978327,0.003038065,1.184,1.84E-05,1000,0.001,0.072,0.022502318,0.080589532
0.385,1.802357932,0.006,1.184,1.84E-05,1000,0.001,0.072,0.024621296,0.063747199
0.24,0.317017744,0.001,1.185,1.81E-05,997,0.00089,0.072,0.009388766,0.026171912
0.385,1.558426466,0.001015547,1.184,1.84E-05,1000,0.001,0.072,0.100073647,0.190426871
0.15,2.7,0.0005,0.2,1.97E-05,1000,0.001,0.0728,0.052267902,0.085529063
0.385,0.262036034,0.001,1.180561883,1.82E-05,1000,0.000828094,0.071071708,0.171522924,0.319409951
0.385,0.890651753,0.025,1.184,1.84E-05,1000,0.001,0.072,0.208419023,0.228907872
0.385,0.526758701,0.00115902,1.181272164,1.83E-05,1000,0.000863608,0.071263484,0.232190053,0.315905889
0.385,1.710381321,0.05,1.184,1.84E-05,1000,0.001,0.072,0.053728492,0.111472339
0.158,1.5,0.01,4.7,1.75E-05,1086,0.0015,0.075,0.064374126,0.269910494
0.095,0.85,0.003,1.82,1.47E-05,888,0.000812,0.0284,0.028233979,0.095558973
0.385,1.649699723,0.001816443,1.184,1.84E-05,1000,0.001,0.072,0.294435999,0.28588336
0.385,0.662189125,0.025,1.18260691,1.83E-05,1000,0.000930345,0.071623866,0.099728628,0.140021382
1,2,0.002830126,1.184,1.84E-05,1000,0.000891,0.072,0.017750281,0.036720991
0.16,2.572746828,0.001701219,1.181493903,1.81E-05,1000,0.001,0.072,0.056191782,0.138225002
0.095,0.85,0.003,1.18,1.81E-05,1203,0.00202,0.0381,0.055508092,0.119663624
0.15,2.4,0.0005,1.18,1.81E-05,996,0.001007,0.0714,0.040242791,0.281458618
0.385,0.893011467,0.004774865,1.182366487,1.83E-05,1000,0.000955487,0.072,0.150976878,0.226835056
0.385,0.314132106,0.025,1.184,1.84E-05,1000,0.001,0.072,0.17802137,0.184035821
0.14,0.4,0.0005,1.185,1.81E-05,999.2688297,0.00091,0.071,0.043382597,0.264879723
0.385,2.203753758,0.000877348,1.182453034,1.83E-05,1000,0.000922652,0.071582319,0.00253389,0.046019405
0.162,1.522100151,0.001085535,1.18,1.81E-05,1000,0.001,0.072,0.062316378,0.159051208
0.385,0.33311447,0.05,1.184,1.84E-05,1000,0.001,0.072,0.122655551,0.134754611
0.385,1.979087062,0.001,1.180908624,1.82E-05,1000,0.00091576,0.072,0.0506698,0.143221944
0.14,0.4,0.0005,1.185,1.81E-05,999,0.000901572,0.070915724,0.050807437,0.310743605
0.1,1.1,0.0005,1.185,1.81E-05,998,0.0011,0.072,0.100225526,0.22749287
0.254,0.75,0.001,1.18,1.81E-05,1227,0.076,0.0645,0.049491714,0.076079672
0.385,1.106000924,0.087,1.184,1.84E-05,1000,0.001,0.072,0.140868074,0.121143551
0.14,0.4,0.0005,1.185,1.81E-05,999,0.00090643,0.070964297,0.049816489,0.339532312
0.385,0.706124169,0.014,1.184,1.84E-05,1000,0.001,0.072,0.05169899,0.082944445
0.102,0.745879612,0.019,1.314,2.40E-05,998.204,0.001007,0.0727,0.024805461,0.018610763
0.3,0.65,0.002,1.185,1.81E-05,997,0.00089,0.072,0.092995538,0.185872544
0.14,0.442633449,0.0055,1.185,1.81E-05,998,0.001,0.072,0.097048384,0.128517768
0.1,1.201872688,0.002770912,1.185,1.81E-05,998,0.0011,0.072,0.175945876,0.224298871
0.385,0.347346683,0.025,1.184,1.84E-05,1000,0.001,0.072,0.237616436,0.218786531
0.385,0.952335307,0.014,1.184,1.84E-05,1000,0.001,0.072,0.133708261,0.175483016
0.63,2.2,0.0025,1.18,1.81E-05,998,0.001,0.072,0.350295246,0.349074843
1,2,0.002,1.184,1.84E-05,1000,0.000891,0.072,0.038478906,0.079711968
0.1,1.3,0.0043,3.120967564,1.81E-05,805.5113393,0.00256933,0.024054897,0.10624956,0.20265449
1,2,0.009,1.184,1.84E-05,1000,0.000891,0.072,0.012798873,0.021325515
0.385,1.312096519,0.002947113,1.18,1.82E-05,1000,0.0008,0.07092,0.231850663,0.31836082
0.2,7.23,0.001,1.12,1.81E-05,999.1650819,0.000999371,0.07203147,0.037044409,0.122283931
0.150722677,2.402202812,0.000514454,1.18,1.81E-05,995.3613384,0.001013916,0.070979494,0.043392491,0.26875002
0.15,2.7,0.0005,6.760200226,1.81E-05,740,0.00086,0.0235,0.035880894,0.241147692
0.385,1.044163836,0.087,1.184,1.84E-05,1000,0.001,0.072,0.115480326,0.095985895
0.385,0.312358349,0.025,1.184,1.84E-05,1000,0.001,0.072,0.183305537,0.18864088
0.095,0.85,0.003,1.170413198,1.81E-05,884.8760405,0.001722114,0.029233056,0.010438097,0.041543832
0.24,0.34270987,0.001,1.185,1.81E-05,997,0.00089,0.072,0.028252515,0.048042835
0.1,0.400185959,0.00367,1.18,1.81E-05,1010,0.0011,0.073,0.184124456,0.295193677
0.385,2.125627469,0.000984074,1.180318513,1.82E-05,1000,0.000815926,0.071005999,0.00119937,0.079851568
0.385,1.115779676,0.001152059,1.184,1.84E-05,1000,0.001,0.072,0.004278516,0.033979727
0.1,0.990925628,0.01,1.162907313,1.86E-05,1008.599205,0.00082936,0.071224818,0.023986862,0.056258601
0.15,2.7,0.0005,1.397313157,1.79E-05,740,0.00086,0.0235,0.095611173,0.228896488
0.14,0.4,0.0005,1.181024763,1.81E-05,1009.049527,0.000989752,0.071381981,0.063051297,0.441263742
0.15,1.1505,0.0007,1.165,1.76E-05,997.0385989,0.000898404,0.072496035,0.151264657,0.262459258
1,2,0.019,1.184,1.84E-05,1000,0.000891,0.072,0.010913842,0.024379033
0.385,0.276253785,0.0015,1.184,1.84E-05,1000,0.001,0.072,0.206484109,0.282434568
0.158113082,1.469575942,0.002507068,1.16,1.81E-05,1113,0.021,0.048,0.192528921,0.202597913
0.385,1.163400031,0.001442411,1.184,1.84E-05,1000,0.001,0.072,0.237056339,0.26561884
0.385,0.655651525,0.001380949,1.184,1.84E-05,1000,0.001,0.072,0.034801915,0.14851418
0.385,0.517709269,0.001,1.182408653,1.83E-05,1000,0.000920433,0.071570336,0.261873161,0.32764016
0.385,0.54758854,0.002970666,1.180078224,1.82E-05,1000,0.000803911,0.07094112,0.172652056,0.28887527
0.14,0.4,0.0005,1.18,1.81E-05,1043,0.012,0.0728,0.065331587,0.42225946
0.385,0.555872971,0.025,1.183294441,1.84E-05,1000,0.000980774,0.072,0.202867455,0.208364585
0.24,0.583189928,0.001,1.185,1.81E-05,997,0.00089,0.072,0.137718886,0.190042696
0.15,2.7,0.0005,0.2,1.97E-05,1000,0.001,0.0728,0.062742247,0.093685601
0.385,1.632820997,0.001174641,1.184,1.84E-05,1000,0.001,0.072,0.064703251,0.151753123
0.214,2.04,0.001,1.14,1.81E-05,1030,0.0014,0.074,0.031644634,0.108089622
0.385,1.787085487,0.0015,1.184,1.84E-05,1000,0.001,0.072,0.267088841,0.270168082
0.142632499,1.329022754,0.015820976,1.180900721,1.81E-05,1011.771815,0.001062836,0.072819856,0.015573461,0.035518014
0.385,1.520341229,0.001352167,1.184,1.84E-05,1000,0.001,0.072,0.150410119,0.21020348
0.24,1.367330231,0.001,1.185,1.81E-05,997,0.00089,0.072,0.028706603,0.066003811
0.385,1.668523102,0.014,1.184,1.84E-05,1000,0.001,0.072,0.067249246,0.133229733
0.162,1.61015568,0.001364724,1.18,1.81E-05,1000,0.001,0.072,0.047456267,0.110418626
0.1,1.1,0.0005,1.185,1.81E-05,998,0.0011,0.072,0.054427216,0.175890587
0.169805905,2.295539287,0.001673137,1.18,1.81E-05,999.346273,0.001,0.072163432,0.244192242,0.27721561
0.385,1.655949285,0.025,1.184,1.84E-05,1000,0.001,0.072,0.065920142,0.139727176
0.385,1.094550398,0.002327576,1.184,1.84E-05,1000,0.001,0.072,0.00410213,0.05237657
0.385,0.299994075,0.006,1.184,1.84E-05,1000,0.001,0.072,0.154944532,0.220813386
0.385,1.86745031,0.004633585,1.184,1.84E-05,1000,0.001,0.072,0.005668202,0.029891884
0.385,0.834716468,0.002889078,1.180221843,1.82E-05,1000,0.000897045,0.072,0.26177009,0.277287201
0.385,0.670425186,0.025,1.184,1.84E-05,1000,0.001,0.072,0.203254651,0.212336229
0.385,1.361670496,0.087,1.184,1.84E-05,1000,0.001,0.072,0.18590268,0.163219926
0.3,0.65,0.002,1.185,1.81E-05,997,0.00089,0.072,0.04381449,0.1292
0.121200218,2,0.001,1.141454149,1.81E-05,1028.909388,0.001385459,0.073956376,0.02988104,0.135973906
0.14,0.56,0.0055,1.185,1.81E-05,998,0.001,0.072,0.106240137,0.147238232
0.150492259,4.29630806,0.00239476,1.179507741,1.81E-05,998.2261024,0.001006914,0.072701231,0.005127411,0.022032473
0.24,0.664752027,0.001,1.185,1.81E-05,997,0.00089,0.072,0.046170719,0.07676385
0.385,1.124844829,0.001,1.18089604,1.82E-05,1000,0.000915417,0.072,0.203643703,0.269587128
0.385,0.329769367,0.003,1.184,1.84E-05,1000,0.001,0.072,0.04194936,0.143457991
0.385,1.478889089,0.006,1.184,1.84E-05,1000,0.001,0.072,0.205727563,0.245807041
0.16,2.388163228,0.0007,1.18,1.81E-05,1000,0.001,0.072,0.110392902,0.203915812
0.385,0.947798053,0.087,1.184,1.84E-05,1000,0.001,0.072,0.205560911,0.146407441
0.385,1.116542696,0.025,1.184,1.84E-05,1000,0.001,0.072,0.00644124,0.03327617
0.1,1.3,0.0043,4.172772446,1.81E-05,803.5564464,0.002361622,0.023749445,0.211401296,0.317849011
0.2,1.25,0.0003,1.185,1.81E-05,1000,0.001,0.072,0.002373825,0.009477912
0.15,2.7,0.0005,3.24,1.81E-05,1462,0.000575,0.03,0.062093821,0.207641571
0.385,0.339764142,0.0015,1.184,1.84E-05,1000,0.001,0.072,0.026471743,0.117505512
0.385,1.273932401,0.002221437,1.182076167,1.83E-05,1000,0.000947576,0.072,0.097300422,0.172781511
0.3,1.56,0.012971266,1.185,1.81E-05,997,0.00089,0.072,0.088980968,0.116426146
0.239695674,0.706083211,0.000937262,1.18,1.81E-05,1249.962207,0.067580524,0.067938057,0.057241421,0.086442284
1,2,0.002,1.184,1.84E-05,1000,0.000891,0.072,0.032910859,0.070001257
0.1,0.581897196,0.00367,1.18,1.81E-05,1010,0.0011,0.073,0.114760009,0.247640146
0.385,1.857254357,0.001,1.182247823,1.83E-05,1000,0.000952253,0.072,0.124471892,0.196001741
0.385,1.729226683,0.003,1.181687638,1.83E-05,1000,0.000936988,0.072,0.043048949,0.101697408
0.385,1.799866146,0.006,1.184,1.84E-05,1000,0.001,0.072,0.025360655,0.065039718
0.305,1.952,0.00166,1.200548,1.81E-05,1071,0.0022,0.069,0.205779012,0.251702057
0.3,0.466007577,0.001632015,1.181320152,1.81E-05,997,0.00089,0.072,0.013878118,0.055316079
0.153266438,2.432664377,0.000663322,1.181633219,1.81E-05,996.6332189,0.0010101,0.071259308,0.06471543,0.36161331
0.14,0.4,0.0005,1.180560754,1.81E-05,1005.878493,0.000991028,0.071243925,0.090717971,0.64345304
0.24,0.288772801,0.001,1.185,1.81E-05,997,0.00089,0.072,0.098295373,0.197871431
0.15,2.7,0.0005,3.24,1.81E-05,740,0.00086,0.0235,0.179146796,0.414464696
0.156,0.548434627,0.0004,18.62,1.81E-05,1007.766675,0.001332483,0.07075319,0.024687341,0.143057019
0.1,1.5,0.011,0.263,1.29E-05,998,0.00101,0.0728,0.112559308,0.131446483
0.15,2.7,0.0005,5.170702305,1.81E-05,1462,0.000575,0.03,0.035033564,0.19006903
0.1,1.3,0.0043,4.648001368,1.81E-05,793,0.00124,0.0221,0.214902613,0.389122135
0.385,1.712214135,0.025,1.18,1.82E-05,1000,0.000847023,0.071478075,0.218409227,0.258776347
0.1016,0.618141486,0.0016,17,1.81E-05,870,0.028,0.029,0.191947663,0.320736901
0.09,0.9,0.00065,1.18,1.81E-05,854,0.032,0.0322,0.005515527,0.017987823
0.385,1.327629872,0.003,1.1820064,1.83E-05,1000,0.000945674,0.072,0.04492382,0.137884163
0.385,2.133217472,0.025,1.184,1.84E-05,1000,0.001,0.072,0.019384162,0.076500366
0.156,0.556374682,0.0004,18.62,1.81E-05,1043.040913,0.002533308,0.066250096,0.024195298,0.130674259
0.160652636,1.266763397,0.002176212,1.153052715,1.81E-05,1000,0.001,0.072538946,0.182173251,0.223595791
0.301,1.163137605,0.0148,1.18,1.81E-05,1015,0.0011,0.073,0.012776365,0.030718662
0.095,0.85,0.003,1.18,1.81E-05,1203,0.00202,0.0381,0.037340166,0.093213635
0.316,2.24,0.005,4.022090783,1.81E-05,898,0.00072,0.0288,0.099833145,0.382029338
0.385,1.457136568,0.025,1.184,1.84E-05,1000,0.001,0.072,0.202685935,0.243062132
0.19,2.5,0.001,1.183247449,1.81E-05,1197,0.0396,0.0621,0.252977726,0.241073215
0.385,1.354446529,0.001,1.18,1.82E-05,1000,0.000844984,0.071453877,0.232409717,0.296377811
0.24,0.288424927,0.001,1.185,1.81E-05,997,0.00089,0.072,0.080871543,0.198823521
0.14,0.28,0.0055,1.185,1.81E-05,998,0.001,0.072,0.057006032,0.066613872
0.23,1.2,0.007,6.398520416,1.81E-05,684,0.00041,0.02,0.034451196,0.177914821
0.156472588,1.884963818,0.001092827,1.180822801,1.81E-05,1002.784799,0.001037131,0.072185653,0.15930569,0.255294918
0.16,1.916310996,0.001,1.185,1.81E-05,1000,0.001,0.072,0.125610076,0.233467152
0.156397698,2.351760675,0.000627954,1.18,1.81E-05,998.1988489,0.001005403,0.071603747,0.151405075,0.321461586
0.102385351,1.5,0.010958873,0.646866466,1.62E-05,1001.619153,0.001030152,0.072890479,0.109805085,0.160685406
0.09,0.9,0.00065,1.18,1.81E-05,789.8561249,0.003781116,0.029496403,0.011751472,0.039089735
0.385,1.557548978,0.001,1.184,1.84E-05,1000,0.001,0.072,0.099988943,0.190888507
0.385,1.145196332,0.003,1.182345219,1.83E-05,1000,0.000954907,0.072,0.204071422,0.256370747
0.316,2.24,0.005,8.92437454,1.81E-05,897.1809186,0.000613519,0.028718092,0.107072301,0.442877877
0.1,1.080308164,0.006825841,3.707421804,1.85E-05,790.740037,0.001051227,0.022055687,0.113587041,0.261832126
0.14,0.4,0.0005,1.18,1.81E-05,1007.095344,0.001,0.0713,0.034005903,0.204898896
0.385,1.734568935,0.025,1.18,1.82E-05,1000,0.000801711,0.070940303,0.206903054,0.249066579
0.16,2.036289767,0.001,1.185,1.81E-05,1000,0.001,0.072,0.06287068,0.185484199
0.385,1.841578174,0.025,1.183299618,1.84E-05,1000,0.000980915,0.072,0.287830385,0.280745134
0.385,1.924347863,0.006,1.184,1.84E-05,1000,0.001,0.072,0.099833145,0.166930963
0.385,1.536610764,0.001616204,1.181232407,1.83E-05,1000,0.000924583,0.072,0.124858214,0.201746599
0.24,1.415221769,0.001,1.185,1.81E-05,997,0.00089,0.072,0.016503587,0.033299399
0.385,0.2710836,0.003,1.182562434,1.83E-05,1000,0.000928122,0.071611857,0.233546296,0.295896276
0.385,0.329541673,0.025,1.181777727,1.83E-05,1000,0.000939443,0.072,0.124396824,0.144055603
0.385,1.667275848,0.087,1.184,1.84E-05,1000,0.001,0.072,0.243188245,0.206481139
0.24,0.655735655,0.001,1.185,1.81E-05,997,0.00089,0.072,0.040100269,0.089244465
0.14,0.56,0.005314283,1.185,1.81E-05,998,0.001,0.072,0.096329682,0.146663431
0.316,2.24,0.005,7.816046185,1.81E-05,889.6279165,0.00067814,0.028544186,0.139846469,0.455100011
0.1012,1.2,0.0013208,1.18,1.81E-05,998,0.001,0.072,0.011844666,0.055346796
0.159613978,1.472023561,0.001447978,1.180005664,1.81E-05,999.6746333,0.000988504,0.072,0.111027674,0.187504599
0.09,0.9,0.00065,1.18,1.81E-05,855.1785106,0.042606595,0.032317851,0.002867057,0.010570011
0.12,0.3,0.0007,1.185,1.81E-05,1000,0.001,0.072,0.02501158,0.231043106
0.385,0.393243694,0.025,1.181234234,1.83E-05,1000,0.000861712,0.071253243,0.234517409,0.21734955
0.2,0.96,0.0016,0.820466826,1.81E-05,803.6702691,0.001865327,0.02374285,0.031054172,0.084526634
0.12,0.3,0.0007,1.185,1.81E-05,1000,0.001,0.072,0.047199492,0.408563502
0.09,0.9,0.00065,1.18,1.81E-05,880,0.064,0.0326,0.004884233,0.013397152
0.15,2.4,0.0005,1.18,1.81E-05,995.3222014,0.001012422,0.071061101,0.06616182,0.414293216
0.385,1.845635753,0.0015,1.184,1.84E-05,1000,0.001,0.072,0.005677254,0.041237805
0.1,0.908593508,0.008800079,1.392635245,1.88E-05,792.3418134,0.00126155,0.022547332,0.117760376,0.222711275
1,2,0.002900573,1.184,1.84E-05,1000,0.000891,0.072,0.018543642,0.039926695
0.29,1.6,0.0005,1.185,1.81E-05,998,0.0011,0.072,0.129285956,0.198248667
0.24,1.183500297,0.001,1.185,1.81E-05,997,0.00089,0.072,0.089870495,0.191601697
0.385,0.486586906,0.002837671,1.18,1.82E-05,1000,0.0008,0.07092,0.264322679,0.368075032
0.09,0.9,0.00065,1.18,1.81E-05,790,0.0038,0.0295,0.0083781,0.028666497
0.385,2.335194968,0.001340747,1.184,1.84E-05,1000,0.001,0.072,0.046117225,0.133487197
0.16,1.901236109,0.001,1.185,1.81E-05,1000,0.001,0.072,0.12424324,0.239537036
1,2,0.002637147,1.184,1.84E-05,1000,0.000891,0.072,0.015140271,0.029591194
0.385,1.429133223,0.025,1.182598157,1.83E-05,1000,0.000929908,0.071621503,0.235344145,0.257554678
0.15,2.7,0.0005,1.66,2.23E-05,740,0.00086,0.0235,0.03666652,0.180455418
0.24,0.287839279,0.001,1.185,1.81E-05,997,0.00089,0.072,0.099450244,0.200471128
1,2,0.019,1.184,1.84E-05,1000,0.000891,0.072,0.004322881,0.009380526
0.102,0.680486966,0.019,1.314,2.40E-05,998.204,0.001007,0.0727,0.175599678,0.104653827
0.305,1.952,0.00166,1.200548,1.81E-05,1039,0.0016,0.068,0.088170368,0.153915254
0.385,1.854814711,0.025,1.184,1.84E-05,1000,0.001,0.072,0.11714685,0.19704998
0.385,1.929152433,0.002185065,1.184,1.84E-05,1000,0.001,0.072,0.295306317,0.284189539
0.096418784,1.02837569,0.000553718,1.183209392,1.81E-05,779.776906,0.002341878,0.027752055,0.015801637,0.133989789
0.24,0.619406507,0.001,1.185,1.81E-05,997,0.00089,0.072,0.148065049,0.139667352
0.2,7.23,0.001,1.12,1.81E-05,1014,0.0011,0.0735,0.041265213,0.142866456
0.385,0.814018684,0.087,1.184,1.84E-05,1000,0.001,0.072,0.259298702,0.157478025
0.156,0.513333145,0.0004,18.62,1.81E-05,1016.706992,0.001636834,0.069611873,0.033701004,0.19791471
0.385,1.179292294,0.025,1.18,1.82E-05,1000,0.000891,0.072,0.123575491,0.186136925
0.100173113,1.235072837,0.004007872,45.9583569,1.81E-05,815.5999195,0.005651377,0.02507606,0.028393853,0.099893905
0.385,1.306439344,0.014,1.184,1.84E-05,1000,0.001,0.072,0.188074578,0.234703501
0.385,1.617564613,0.003,1.183103449,1.84E-05,1000,0.000975569,0.072,0.078006911,0.159696551
0.385,0.271613077,0.002205755,1.182117986,1.83E-05,1000,0.000948715,0.072,0.233495785,0.294497271
0.385,0.694644233,0.014,1.184,1.84E-05,1000,0.001,0.072,0.061877266,0.097850655
0.385,0.351952075,0.001414115,1.184,1.84E-05,1000,0.001,0.072,0.007930772,0.085821074
0.17803146,2.502986802,0.000880315,1.18,1.81E-05,998.7979027,0.001,0.072300524,0.041810677,0.136792181
0.14,2.533744948,0.000721868,1.18,1.81E-05,1080,0.001,0.073,0.014799518,0.061612945
0.3,1.56,0.015121601,1.185,1.81E-05,997,0.00089,0.072,0.085636899,0.10815112
0.14,0.4,0.0005,1.18,1.81E-05,1007,0.001,0.0713,0.018929786,0.101478174
0.385,1.467194293,0.001351038,1.184,1.84E-05,1000,0.001,0.072,0.17378964,0.237786388
0.15,2.4,0.0005,1.18,1.81E-05,996,0.001007,0.0714,0.342557679,0.389251698
0.122181675,1.212606108,0.002740609,11.42860768,1.81E-05,998.7393892,0.001,0.072295756,0.108514932,0.265713923
0.15,1.1505,0.0007,1.165,1.76E-05,999.6416065,0.000891896,0.072,0.150521703,0.218487745
0.16,2.184219346,0.001,1.185,1.81E-05,1000,0.001,0.072,0.0332706,0.126305665
0.385,1.697825744,0.006,1.184,1.84E-05,1000,0.001,0.072,0.045401016,0.118033597
0.16,2.467122557,0.001,1.185,1.81E-05,1000,0.001,0.072,0.010924637,0.033423102
0.24,1.301775391,0.001,1.185,1.81E-05,997,0.00089,0.072,0.146912909,0.110825952
0.385,1.555684714,0.001,1.182399853,1.83E-05,1000,0.000956396,0.072,0.100033211,0.191840096
0.385,1.913798045,0.001,1.184,1.84E-05,1000,0.001,0.072,0.04925991,0.171471904
0.12,0.3,0.0007,1.185,1.81E-05,1000,0.001,0.072,0.021496873,0.19125664
0.156,0.555967585,0.0004,27.58364058,1.81E-05,1068,0.0047,0.055,0.031886803,0.131309845
0.63,1.9,0.0025,1.18,1.81E-05,790,0.0029,0.028,0.030888165,0.135870272
0.385,1.23448908,0.001,1.184,1.84E-05,1000,0.001,0.072,0.100517803,0.19837296
0.385,0.940596621,0.014,1.184,1.84E-05,1000,0.001,0.072,0.148137117,0.185658122
1,2,0.009,1.184,1.84E-05,1000,0.000891,0.072,0.014338494,0.023551466
0.385,1.776493814,0.001497673,1.184,1.84E-05,1000,0.001,0.072,0.186211181,0.230929319
0.385,1.347285567,0.002912653,1.18,1.82E-05,1000,0.0008,0.07092,0.203119498,0.300114001
0.2,7.23,0.001,1.12,1.81E-05,999.4539477,0.000998552,0.072072403,0.012688806,0.046199371
0.1,1.3,0.002989905,5.76,1.81E-05,793,0.00124,0.0221,0.107537211,0.286202592
0.101002327,0.913443602,0.002608572,2.848869021,1.81E-05,847.2137324,0.018638953,0.0273564,0.221839056,0.28704131
0.12,0.3,0.0007,1.185,1.81E-05,1000,0.001,0.072,0.070508112,0.503738433
0.095084468,0.851388906,0.003118256,1.179121528,1.81E-05,789.9645233,0.000335227,0.023081417,0.017993084,0.060193676
0.16,2.469286027,0.001755725,1.181221373,1.81E-05,1000,0.001,0.072,0.105800018,0.187137399
0.3,3.2,0.005,5.74,1.81E-05,998,0.001,0.0717,0.174087744,0.349577284
0.385,1.326511281,0.025,1.18368095,1.84E-05,1000,0.000984047,0.071913856,0.07690158,0.138596309
0.385,1.723352599,0.002779201,1.180588796,1.82E-05,1000,0.000907045,0.072,0.231910082,0.272165137
1,2,0.002821614,1.184,1.84E-05,1000,0.000891,0.072,0.01775251,0.036611801
0.385,1.75336996,0.003,1.181519458,1.83E-05,1000,0.000932405,0.072,0.17466974,0.24097758
0.385,0.595780072,0.025,1.184,1.84E-05,1000,0.001,0.072,0.235617881,0.226301856
0.385,1.896715699,0.001177358,1.184,1.84E-05,1000,0.001,0.072,0.117693809,0.178909961
0.15,2.253229734,0.001709771,1.18,1.81E-05,998.629938,0.001002398,0.071794491,0.285539166,0.309473587
0.14,0.4,0.0005,1.183526111,1.81E-05,1001.358223,0.000929478,0.071017911,0.019531782,0.116328745
0.095,0.85,0.003,1.18,1.81E-05,1000,0.001,0.072,0.0136264,0.034799645
0.385,1.685991855,0.05,1.184,1.84E-05,1000,0.001,0.072,0.060585153,0.124161662
0.1,1.1,0.0005,1.185,1.81E-05,998,0.0011,0.072,0.023868855,0.134217837
0.385,1.277047708,0.087,1.184,1.84E-05,1000,0.001,0.072,0.23339921,0.170752413
0.12,0.3,0.0007,1.185,1.81E-05,1000,0.001,0.072,0.098112201,0.489000304
0.12,0.3,0.0007,1.185,1.81E-05,1000,0.001,0.072,0.061091989,0.486223149
0.385,1.363039191,0.00250377,1.184,1.84E-05,1000,0.001,0.072,0.02167703,0.114885743
0.29700092,1.57199632,0.001550138,1.185,1.81E-05,997.299908,0.000952981,0.072,0.030508956,0.11360276
0.24,0.355835381,0.001,1.185,1.81E-05,997,0.00089,0.072,0.009048349,0.01158112
0.3,1.56,0.012983024,1.185,1.81E-05,997,0.00089,0.072,0.035464744,0.056073405
0.16,1.836873496,0.001,1.185,1.81E-05,1000,0.001,0.072,0.193638555,0.265298916
0.214,2.04,0.001,1.14,1.81E-05,1030,0.0014,0.074,0.033216067,0.115268828
0.385,1.971403025,0.001,1.184,1.84E-05,1000,0.001,0.072,0.0536529,0.146575299
0.095,0.85,0.003,1.18,1.81E-05,1000,0.001,0.072,0.043148462,0.096044088
0.385,2.055405295,0.001,1.184,1.84E-05,1000,0.001,0.072,0.027726729,0.110239513
0.385,1.273057075,0.001568208,1.182863583,1.83E-05,1000,0.000969033,0.072,0.07653102,0.173321414
0.335780113,0.633276684,0.012841885,1.184579057,1.82E-05,998.2628275,0.000936304,0.072,0.017610058,0.043920524
0.14,0.56,0.0055,1.185,1.81E-05,998,0.001,0.072,0.099350095,0.139361186
0.385,1.390295194,0.014,1.184,1.84E-05,1000,0.001,0.072,0.050525688,0.097225157
0.385,1.964575074,0.000967672,1.184,1.84E-05,1000,0.001,0.072,0.093170458,0.149497349
0.14,0.847593186,0.004790255,1.185,1.81E-05,998,0.001,0.072,0.064979589,0.102632204
1,2,0.002618,1.184,1.84E-05,1000,0.000891,0.072,0.012902331,0.025553103
0.385,0.305328003,0.000854249,1.184,1.84E-05,1000,0.001,0.072,0.093477527,0.206926244
